DeviceOn,Algorithm,Transpose,PBRange,Volume,Panorama,Pan<Key,Pan<Rnd,Tone,Spread,GlideOn,GlideTime,Osc-AOn,ACoarse,AFine,AFreq<Vel,AQuantize,AFixOn,AFixFreq,AFixFreqMul,Osc-ALevel,Osc-ARetrig,Osc-APhase,Osc-ALev<Vel,Osc-ALev<Key,Osc-AWave,Osc-AFeedb,Osc-A<Pe,Osc-A<LFO,AeAttack,AeInit,AeDecay,AePeak,AeSustain,AeRelease,AeMode,AeLoop,AeRetrig,AeR<Vel,Osc-BOn,BCoarse,BFine,BFreq<Vel,BQuantize,BFixOn,BFixFreq,BFixFreqMul,Osc-BLevel,Osc-BRetrig,Osc-BPhase,Osc-BLev<Vel,Osc-BLev<Key,Osc-BWave,Osc-BFeedb,Osc-B<Pe,Osc-B<LFO,BeAttack,BeInit,BeDecay,BePeak,BeSustain,BeRelease,BeMode,BeLoop,BeRetrig,BeR<Vel,Osc-COn,CCoarse,CFine,CFreq<Vel,CQuantize,CFixOn,CFixFreq,CFixFreqMul,Osc-CLevel,Osc-CRetrig,Osc-CPhase,Osc-CLev<Vel,Osc-CLev<Key,Osc-CWave,Osc-CFeedb,Osc-C<Pe,Osc-C<LFO,CeAttack,CeInit,CeDecay,CePeak,CeSustain,CeRelease,CeMode,CeLoop,CeRetrig,CeR<Vel,Osc-DOn,DCoarse,DFine,DFreq<Vel,DQuantize,DFixOn,DFixFreq,DFixFreqMul,Osc-DLevel,Osc-DRetrig,Osc-DPhase,Osc-DLev<Vel,Osc-DLev<Key,Osc-DWave,Osc-DFeedb,Osc-D<Pe,Osc-D<LFO,DeAttack,DeInit,DeDecay,DePeak,DeSustain,DeRelease,DeMode,DeLoop,DeRetrig,DeR<Vel,Time,Time<Key,PeOn,PeAttack,PeInit,PeASlope,PeDecay,PePeak,PeDSlope,PeSustain,PeRelease,PeEnd,PeRSlope,PeMode,PeLoop,PeRetrig,PeR<Vel,PeAmount,PeAmtA,PeDstB,PeAmtB,LFOOn,LFOType,LFORange,LFORate,LFOSync,LFOR<K,LFORetrigger,LFOAmt,LFOAmtA,LFODstB,LFOAmtB,LFO<Vel,LFO<Pe,LeAttack,LeInit,LeDecay,LePeak,LeSustain,LeRelease,LeEnd,LeMode,LeLoop,LeRetrig,LeR<Vel,FilterOn,FilterType,FilterCircuit-LP/HP,FilterCircuit-BP/NO/Morph,FilterSlope,FilterFreq,FilterRes,FilterMorph,FilterDrive,Filt<Vel,Filt<Key,FeAmount,Filt<LFO,FeAttack,FeInit,FeASlope,FeDecay,FePeak,FeDSlope,FeSustain,FeRelease,FeEnd,FeRSlope,FeMode,FeLoop,FeRetrig,FeR<Vel,ShaperType,ShaperMix,ShaperDrive
1.0,0.7,0.25,0.0833,0.5397,0.5,0.0,0.23,0.8032,0.0,0.0,0.5398,1.0,0.0833,0.0,0.5,1.0,0.0,0.4346,0.8,0.7857,1.0,0.0,0.76,0.675,0.0,0.0,1.0,1.0,0.0,0.0,0.8525,1.0,0.0,0.7045,0.0,0.5398,0.2143,0.5,1.0,0.5,0.0,0.5,1.0,0.0,0.4346,0.8,0.5827,1.0,0.0,0.9,0.665,0.0,0.0,1.0,0.0,0.0,0.0,0.6364,1.0,0.0156,0.6477,0.0,0.5398,0.2143,0.5,0.0,0.0833,0.0,0.5,1.0,0.0,0.4346,0.8,0.754,1.0,0.0,0.575,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.8182,1.0,0.0,0.7727,0.0,0.5398,0.2143,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8523,0.0,0.5398,0.2143,0.5,0.5,0.5,0.0,0.0,0.625,0.5,0.5814,0.625,1.0,0.5,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.6929,0.2143,0.0,1.0,0.1111,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.0,0.0,1.0,0.4379,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5814,1.0,1.0,0.0,0.3556,0.0,1.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.5
1.0,0.7,0.5,0.2083,0.5249,0.6016,0.0,0.0,0.3254,0.0,0.0,0.5398,1.0,0.0208,0.005,0.5,1.0,0.0,0.51,0.8,0.9286,1.0,0.03,0.85,0.5,1.0,0.0,1.0,1.0,0.2833,0.0,0.625,1.0,0.6016,0.5885,0.0,0.5398,0.2143,0.5,1.0,0.0625,0.0,0.5,1.0,0.0,0.352,0.8,0.6875,1.0,0.0,0.96,0.5,0.9091,0.0,0.0,0.0,0.1233,0.0,0.1644,0.9492,0.0,0.3556,1.0,0.5398,0.2143,0.5,1.0,0.0833,0.0,0.5,1.0,0.0,0.306,0.8,0.2598,1.0,0.0,0.85,0.5,0.9545,0.0,0.0,1.0,0.2743,0.0,0.4205,1.0,0.125,0.5671,0.0,0.5398,0.2143,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8594,0.3556,0.0,0.5398,0.2143,0.5,0.5,0.5,1.0,0.125,0.5729,0.5,0.5814,0.6146,1.0,0.5,0.3556,0.5,1.0,1.0,0.5398,0.2143,0.5,0.4841,1.0,0.0,1.0,1.0,0.0,0.5,0.5938,0.2143,0.0,1.0,0.5317,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,0.0,0.0,0.035,0.2015,0.5,0.0,0.715,0.5,0.5,0.0,0.1644,1.0,0.5,0.5814,0.2881,1.0,0.0,0.3556,0.0,1.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.5
1.0,0.6,0.5,0.0417,0.3571,0.5,0.12,0.0,0.3937,0.0,0.0,0.5398,1.0,0.0,0.998,0.5,1.0,0.0,0.4346,0.8,1.0,1.0,0.0,0.795,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.7386,1.0,0.0,0.75,0.0,0.5398,0.2143,0.5,1.0,0.0833,0.503,0.5,1.0,0.0,0.4346,0.8,0.6984,1.0,0.0,0.75,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5814,1.0,1.0,0.8203,0.0,0.5398,0.2143,0.5,1.0,0.125,0.01,0.5,1.0,0.0,0.072,1.0,0.874,1.0,0.0,0.825,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.2578,1.0,0.0,0.0,0.0,0.5398,0.2143,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,0.5,0.5,0.0,0.0,0.625,0.5,0.5814,0.625,1.0,0.5,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.7244,0.2143,0.0,1.0,0.09,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.0,0.0,1.0,0.4379,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5814,1.0,1.0,0.0,0.3556,0.0,1.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.5
1.0,0.0,0.3021,0.0833,0.5794,0.5,0.0,0.23,0.6299,0.0,0.0,0.5398,1.0,0.0625,0.003,0.5,1.0,0.0,0.4346,0.8,0.7857,1.0,0.0,0.735,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.8108,1.0,0.0,0.7614,0.0,0.5398,0.2143,0.5,1.0,0.8125,0.768,0.5,1.0,0.0,0.4346,0.8,0.6587,1.0,0.0,0.865,0.74,0.0,0.0,1.0,1.0,0.0,0.0,0.9773,1.0,0.3281,0.7386,0.0,0.5398,0.2143,0.5,1.0,0.2083,0.285,0.5,1.0,0.0,0.4346,0.8,0.4365,1.0,0.0,0.565,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.2955,1.0,0.0,0.7727,0.0,0.5398,0.2143,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8523,0.0,0.5398,0.2143,0.5,0.5,0.5,0.0,0.0,0.625,0.5,0.5814,0.625,1.0,0.5,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.5039,0.2143,0.0,1.0,0.25,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.0,0.0,1.0,0.4379,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5814,1.0,1.0,0.0,0.3556,0.0,1.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.5
1.0,0.0,0.3021,0.0833,0.3571,0.5,0.0,0.23,0.6299,0.0,0.0,0.5398,1.0,0.0625,0.003,0.5,1.0,0.0,0.4346,0.8,0.7857,1.0,0.0,0.705,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.8644,1.0,0.0,0.7614,0.0,0.5398,0.2143,0.5,1.0,0.1667,0.768,0.5,1.0,0.0,0.4346,0.8,0.6587,1.0,0.0,0.82,0.74,0.0,0.0,1.0,1.0,0.0,0.0,0.9773,1.0,0.3281,0.7386,0.0,0.5398,0.2143,0.5,1.0,0.2083,0.285,0.5,1.0,0.0,0.4346,0.8,0.4365,1.0,0.0,0.56,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.2955,1.0,0.0,0.7727,0.0,0.5398,0.2143,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8523,0.0,0.5398,0.2143,0.5,0.5,0.5,0.0,0.0,0.625,0.5,0.5814,0.625,1.0,0.5,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.7402,0.2143,0.0,1.0,0.07,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.0,0.0,1.0,0.4379,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5814,1.0,1.0,0.0,0.3556,0.0,1.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.5
1.0,0.7,0.625,0.2083,0.4048,0.5,0.0,0.31,1.0,0.0,0.0,0.0,1.0,0.0833,0.0,0.5,1.0,0.0,0.2031,0.8,0.8346,1.0,0.0,0.81,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.7075,1.0,0.0,0.6997,0.0,0.5625,0.2143,0.5,1.0,0.1667,0.0,0.5,1.0,0.0,0.2031,0.8,0.4127,1.0,0.0,0.81,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.6562,1.0,0.0,0.4523,0.0,0.7266,0.2143,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.2031,0.8,0.881,1.0,0.0,0.71,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.846,1.0,0.0,0.8001,0.0,0.4219,0.2143,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1172,1.0,0.5568,0.375,0.0,0.3556,0.0,0.5398,0.2143,0.5,0.5,0.5,0.0,0.3672,0.5312,0.5,0.1463,0.5,1.0,0.5,0.75,0.5,1.0,0.0,0.5398,0.2143,0.0,0.875,1.0,0.0,1.0,1.0,0.0,0.0,0.6984,0.2143,0.0,0.0,0.4803,1.0,0.8696,1.0,0.5,0.0,1.0,1.0,0.9432,1.0,1.0,0.375,1.0,0.75,0.0,0.1429,0.5,0.0,1.0,0.0,0.0,1.0,0.3571,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.575,1.0,0.5,1.0,1.0,1.0,1.0,0.8047,0.0,1.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.5
1.0,0.7,0.5,0.0833,0.4365,0.5,0.0,0.23,0.5636,0.0,0.0,0.5398,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,0.9206,1.0,0.0,0.92,0.475,0.0,0.0,1.0,1.0,0.0,0.0,0.5937,1.0,0.0,0.625,0.0,0.5398,0.2143,0.575,1.0,0.1667,0.003,0.5,1.0,0.0,0.4346,0.8,0.5635,1.0,0.0,1.0,0.45,0.0,0.0,1.0,1.0,0.0,0.0,0.2727,1.0,0.0,0.6477,0.0,0.5398,0.2143,0.535,0.0,0.0833,0.0,0.5,1.0,0.0,0.4346,0.8,0.754,1.0,0.0,0.575,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.8182,1.0,0.0,0.7727,0.0,0.5398,0.2143,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8523,0.0,0.5398,0.2143,0.5,0.5,0.5,0.0,0.0,0.625,0.5,0.5814,0.625,1.0,0.5,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.5039,0.2143,0.0,1.0,0.25,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.0,0.0,1.0,0.4379,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5814,1.0,1.0,0.0,0.3556,0.0,1.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.5
1.0,0.7,0.5,0.0833,0.4249,0.5,0.0,0.23,0.7222,0.0,0.0,0.5398,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,0.9206,1.0,0.0,0.72,0.52,0.0,0.0,1.0,1.0,0.0,0.0,0.7955,1.0,0.0,0.6136,0.0,0.5398,0.2143,0.61,1.0,0.0625,0.363,0.5469,1.0,0.0,0.4346,0.8,0.5159,1.0,0.0,0.905,0.16,0.0,0.0,1.0,1.0,0.3295,0.0,0.3068,1.0,0.0,0.6477,0.0,0.5398,0.2143,0.475,0.0,0.0833,0.0,0.5,1.0,0.0,0.4346,0.8,0.754,1.0,0.0,0.575,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.8182,1.0,0.0,0.7727,0.0,0.5398,0.2143,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8523,0.0,0.5398,0.2143,0.5,0.5,0.5,0.0,0.0,0.625,0.5,0.5814,0.625,1.0,0.5,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.7323,0.2143,0.0,1.0,0.12,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.0,0.0,1.0,0.4379,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5814,1.0,1.0,0.0,0.3556,0.0,1.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.5
1.0,0.0,0.5,0.0833,0.4349,0.5,0.0,0.33,0.5952,0.0,0.0,0.5398,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,1.0,1.0,0.0,0.79,0.445,0.0,0.0,1.0,1.0,0.0,0.0,0.6241,1.0,0.0,0.4545,0.0,0.5398,0.2143,0.5,1.0,0.0208,0.003,0.5,1.0,0.0,0.4346,0.8,0.5362,1.0,0.0,0.62,0.715,0.0,0.0,1.0,0.0,0.0,0.0,0.4318,1.0,0.0,0.3977,0.0,0.5398,0.2143,0.5,1.0,0.2083,0.133,0.5,1.0,0.0,0.4346,0.8,0.8651,1.0,0.0,0.84,0.35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9844,0.0156,0.0,0.0,0.5398,0.2143,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,0.5,0.5,0.0,0.0,0.625,0.5,0.5814,0.625,1.0,0.5,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.7559,0.2143,0.0,1.0,0.1719,1.0,0.1304,1.0,0.5,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.0,0.0,1.0,0.4379,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5814,1.0,1.0,0.0,0.3556,0.0,1.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.5
1.0,0.5,0.5,0.2083,0.381,0.5,0.0,0.42,0.7,0.0,0.0,0.5398,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,0.9841,1.0,0.0,0.7,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.8203,1.0,0.0,0.7728,0.0,0.5398,0.2143,0.5,1.0,0.0833,0.0,0.5,1.0,0.0,0.4346,0.8,0.9048,1.0,0.0,0.685,0.5,0.0909,0.0,1.0,0.0,0.0,0.0,0.6342,1.0,0.0,0.7477,0.0,0.5398,0.2143,0.375,1.0,0.2708,0.0,0.5,1.0,0.0,0.4346,0.8,0.3254,1.0,0.0,0.685,0.395,0.7273,0.0,1.0,0.0,0.0,0.0,0.8672,1.0,0.0,0.7288,0.0,0.5398,0.2143,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,1.0,0.0,0.3556,0.0,0.5398,0.2143,0.5,0.5,0.5,0.0,0.0,0.625,0.5,0.5814,0.625,1.0,0.5,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.7323,0.2143,0.0,1.0,0.13,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.0,0.0,1.0,0.4379,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5814,1.0,1.0,0.0,0.3556,0.0,1.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.5
1.0,0.4,0.5,0.2083,0.619,0.5,0.67,0.49,0.9764,1.0,0.0,0.6328,1.0,0.0417,0.0,0.5,1.0,0.0,0.2031,0.8,1.0,1.0,0.0,0.77,0.0,0.0,0.0,1.0,0.0,0.5075,0.0,0.7656,0.8594,0.0,0.7656,0.0,0.5398,0.2143,0.425,1.0,0.5,0.165,0.5,1.0,0.0,0.2031,0.8,0.0907,1.0,0.0,0.77,0.5,0.0,0.0,1.0,0.0,0.5075,0.0,0.7656,1.0,0.0,0.6875,0.0,0.5398,0.2143,0.5,1.0,0.1042,1.0,0.5,1.0,0.0,0.2031,0.8,0.2441,1.0,0.0,0.505,0.0,0.0,0.0,1.0,1.0,0.6172,0.0,1.0,1.0,0.4688,0.875,0.0,0.5398,0.2143,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,0.5,0.715,0.0,0.0,0.625,0.5,0.5814,0.625,1.0,0.5,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.2143,0.0,1.0,0.556,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.6799,1.0,1.0,0.825,0.0,0.25,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.4841,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.1,0.5,0.8409,1.0,1.0,0.2031,0.9205,0.2031,1.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.5
1.0,0.4,0.5,0.2083,0.3333,0.5,0.5,0.33,0.7953,0.62,0.0,0.6954,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,1.0,1.0,0.0,0.5,0.5,0.6818,0.0,1.0,1.0,0.4455,0.0,0.5814,1.0,1.0,0.5649,0.0,0.5398,0.2143,0.5,1.0,0.0208,0.5,0.5,1.0,0.0,0.4346,0.8,1.0,1.0,0.0,0.5,0.5,0.1818,0.0,1.0,0.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,1.0,0.5,1.0,0.0625,0.0,0.5,1.0,0.0,0.4346,0.8,0.75,1.0,0.0,0.5,0.5,0.5,0.0,1.0,1.0,0.8249,0.0,0.7225,0.76,0.0224,0.3556,0.5,0.5398,0.8571,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,0.5,0.5,0.0,0.0,0.625,0.5,0.5814,0.625,1.0,0.5,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.788,0.2143,0.0,1.0,0.052,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,0.0,0.0,0.4173,0.294,0.0,0.0,0.5,0.5,1.0,0.0,0.8446,0.1,0.5,0.5814,0.82,1.0,0.82,0.3556,0.0,1.0,0.5,0.5398,0.8571,0.5,0.0,1.0,0.5
1.0,0.7,0.5,0.2083,0.3254,0.5,0.0,0.32,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4922,1.0,0.0,0.4346,0.8,0.9375,1.0,0.0,0.755,0.5,0.0455,0.0,0.0,0.0,0.6818,0.0,0.5859,0.8594,1.0,0.7396,0.0,0.5398,0.2143,0.5,1.0,0.0625,0.0,0.5,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.5,0.5,0.1818,0.0,0.0,0.0,0.0,0.6484,0.9141,1.0,0.5,0.7422,0.0,0.5398,0.2143,0.5,1.0,0.0,0.31,0.6172,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.755,0.5,0.4091,0.0,0.0,0.0,0.7727,0.0,0.6705,1.0,0.0156,0.7396,0.25,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1406,0.6562,1.0,1.0,0.8281,0.0,0.5398,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,1.0,1.0,0.5938,0.7812,0.5,1.0,0.25,0.9844,0.1429,0.5,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.798,0.9286,0.0,1.0,0.366,1.0,0.0,1.0,0.375,1.0,0.0,0.0,1.0,1.0,1.0,0.8828,0.0,0.5,0.9062,0.3571,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.3561,0.0,0.0,0.5,0.5,0.1,1.0,0.0,0.0,0.5,0.887,1.0,1.0,0.0,0.7841,0.8672,0.7143,0.0,0.1484,0.2143,0.5,0.0,0.0,0.6172
1.0,0.0,0.625,0.0,0.5238,0.5,0.02,0.2,0.8016,0.08,0.0,0.5398,1.0,0.0,0.0,0.5,1.0,0.0,0.4346,0.8,0.9762,1.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,0.748,0.0,0.5814,1.0,1.0,0.4062,0.0,0.5398,0.2143,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.4346,0.8,0.4444,1.0,0.0,0.5,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.5703,0.9766,1.0,0.4609,0.0,0.5398,0.2143,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.4346,0.8,0.4048,1.0,0.0,0.5,0.5,0.0455,0.0,1.0,1.0,0.0391,0.0,0.5814,1.0,1.0,0.4062,0.0,0.5398,0.2143,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.5398,0.2143,0.5,0.5,0.5,0.0,0.0,0.625,0.5,0.5814,0.625,1.0,0.5,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,0.5,1.0,0.0,1.0,1.0,0.8333,0.0,0.7874,0.2143,0.0,1.0,0.1032,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,0.0,0.0,0.4803,0.16,0.0,0.0,0.61,0.5,0.5,0.0,0.0469,0.1,0.5,0.5814,1.0,1.0,0.5,0.4453,0.0,1.0,0.0,0.5398,0.2143,0.5,0.0,1.0,0.5
1.0,0.8,0.5,0.2083,0.6299,0.5,1.0,0.5,0.7559,0.5,1.0,0.6016,1.0,0.0208,0.0,0.6406,1.0,0.0,0.4346,0.8,0.4882,1.0,0.0,0.5,0.605,0.1364,0.0,1.0,0.0,0.875,0.0,1.0,0.5,0.92,0.8,0.0,0.5398,0.5,0.5,1.0,0.0208,0.016,0.5,1.0,0.0,0.4346,0.8,0.8661,1.0,0.0,0.5,0.5,0.2273,0.0,1.0,0.0,0.675,0.0,1.0,0.78,1.0,0.8,0.0,0.5398,0.2143,0.5,1.0,0.0208,0.0,0.5,1.0,0.0,0.4346,0.8,0.7165,1.0,0.0,0.5,0.5,0.3636,0.0,1.0,0.0,0.475,0.0,1.0,0.76,1.0,0.8,0.0,0.5398,0.2143,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,0.8,0.75,0.5398,0.2143,0.5,0.535,0.0,1.0,0.0,0.625,0.5,0.5814,0.625,1.0,0.5,0.3556,0.5,1.0,0.0,0.5398,0.2143,0.5,0.5827,1.0,0.0,1.0,1.0,0.0,0.0,0.0787,0.2143,0.0,1.0,0.498,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5814,1.0,1.0,0.3556,0.0,0.0,0.5398,0.2143,0.5,1.0,1.0,0.0,0.0,0.0,0.3073,0.3429,0.0,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.5,0.8266,0.98,1.0,0.1,0.8125,0.0,1.0,0.0,0.5547,0.2143,0.5,0.0,1.0,0.5
