DeviceOn, Algorithm, Transpose, PBRange, Volume, Panorama, Pan<Key, Pan<Rnd, Tone, Spread, GlideOn, GlideTime, Osc-AOn, ACoarse, AFine, AFreq<Vel, AQuantize, AFixOn, AFixFreq, AFixFreqMul, Osc-ALevel, Osc-ARetrig, Osc-APhase, Osc-ALev<Vel, Osc-ALev<Key, Osc-AWave, Osc-AFeedb, Osc-A<Pe, Osc-A<LFO, AeAttack, AeInit, AeDecay, AePeak, AeSustain, AeRelease, AeMode, AeLoop, AeRetrig, AeR<Vel, Osc-BOn, BCoarse, BFine, BFreq<Vel, BQuantize, BFixOn, BFixFreq, BFixFreqMul, Osc-BLevel, Osc-BRetrig, Osc-BPhase, Osc-BLev<Vel, Osc-BLev<Key, Osc-BWave, Osc-BFeedb, Osc-B<Pe, Osc-B<LFO, BeAttack, BeInit, BeDecay, BePeak, BeSustain, BeRelease, BeMode, BeLoop, BeRetrig, BeR<Vel, Osc-COn, CCoarse, CFine, CFreq<Vel, CQuantize, CFixOn, CFixFreq, CFixFreqMul, Osc-CLevel, Osc-CRetrig, Osc-CPhase, Osc-CLev<Vel, Osc-CLev<Key, Osc-CWave, Osc-CFeedb, Osc-C<Pe, Osc-C<LFO, CeAttack, CeInit, CeDecay, CePeak, CeSustain, CeRelease, CeMode, CeLoop, CeRetrig, CeR<Vel, Osc-DOn, DCoarse, DFine, DFreq<Vel, DQuantize, DFixOn, DFixFreq, DFixFreqMul, Osc-DLevel, Osc-DRetrig, Osc-DPhase, Osc-DLev<Vel, Osc-DLev<Key, Osc-DWave, Osc-DFeedb, Osc-D<Pe, Osc-D<LFO, DeAttack, DeInit, DeDecay, DePeak, DeSustain, DeRelease, DeMode, DeLoop, DeRetrig, DeR<Vel, Time, Time<Key, PeOn, PeAttack, PeInit, PeASlope, PeDecay, PePeak, PeDSlope, PeSustain, PeRelease, PeEnd, PeRSlope, PeMode, PeLoop, PeRetrig, PeR<Vel, PeAmount, PeAmtA, PeDstB, PeAmtB, LFOOn, LFOType, LFORange, LFORate, LFOSync, LFOR<K, LFORetrigger, LFOAmt, LFOAmtA, LFODstB, LFOAmtB, LFO<Vel, LFO<Pe, LeAttack, LeInit, LeDecay, LePeak, LeSustain, LeRelease, LeEnd, LeMode, LeLoop, LeRetrig, LeR<Vel, FilterOn, FilterType, FilterCircuit-LP/HP, FilterCircuit-BP/NO/Morph, FilterSlope, FilterFreq, FilterRes, FilterMorph, FilterDrive, Filt<Vel, Filt<Key, FeAmount, Filt<LFO, FeAttack, FeInit, FeASlope, FeDecay, FePeak, FeDSlope, FeSustain, FeRelease, FeEnd, FeRSlope, FeMode, FeLoop, FeRetrig, FeR<Vel, ShaperType, ShaperMix, ShaperDrive,
1.0000, 4.0000, 0.0000, 5.0000, 0.5159, 0.0000, 0.0000, 34.0000, 1.0000, 0.0000, 0.0000, 0.5398, 1.0000, 0.0000, 1.0000, 12.0000, 1.0000, 0.0000, 0.5625, 4.0000, 1.0000, 1.0000, 0.0000, 0.0000, 0.0000, 22.0000, 0.0000, 1.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.6797, 1.0000, 1.0294698427060212e-07, 0.5391, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.8095, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.0000, 1.0000, 0.4062, 1.0000, 0.6949, 0.5000, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 0.0000, 523.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.1349, 1.0000, 0.0000, 0.0000, 0.0000, 22.0000, 0.0000, 1.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.4609, 1.0000, 1.0294698427060212e-07, 0.0000, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 0.0000, 0.0000, 7.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.8828, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.4922, 1.0000, 0.0169, 0.3556, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.4521, 48.0000, 0.0000, 0.4110, 48.0000, 1.0000, 44.0000, 0.8516, 0.0000, 1.0000, 3.0000, 0.3594, 2.0000, 0.0000, 0.0000, 100.0000, 0.0000, 100.0000, 1.0000, 0.0000, 0.0000, 94.0000, 0.0000, 0.0000, 1.0000, 0.1100, 100.0000, 0.0000, 100.0000, 0.0000, 1.0000, 0.2192, 1.0294698427060212e-07, 0.5814, 0.4746, 1.0000, 0.3556, 1.0294698427060212e-07, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 4.0000, 0.0000, 0.0000, 1.0000, 0.8516, 0.0000, 0.0000, 0.0000, 0.0000, 100.0000, 7.0000, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 1.0000, 0.7656, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000,
1.0000, 1.0000, 0.0000, 12.0000, 0.3254, 0.0000, 0.0000, 0.0000, 0.9683, 57.0000, 0.0000, 0.6954, 1.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.0020, 2.0000, 1.0000, 0.0000, 0.0000, 8.0000, 0.0000, 22.0000, 0.0000, 1.0000, 0.0000, 0.0000, 1.0294698427060212e-07, 0.8219, 1.0000, 1.0000, 0.6705, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.7109, 1.0000, 0.0000, 0.0000, 0.0000, 22.0000, 0.0000, 0.0000, 0.0000, 0.8295, 1.0000, 0.8864, 0.9531, 1.0294698427060212e-07, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.7836, 1.0000, 27.0000, 0.0000, 0.0000, 22.0000, 100.0000, 0.0000, 0.0000, 0.0000, 1.0294698427060212e-07, 0.7614, 1.0000, 0.4688, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.3500, 5.0000, 0.9844, 0.0000, 0.0000, 0.0000, 0.0000, 22.0000, 100.0000, 0.0000, 1.0000, 0.5341, 1.0000, 0.8636, 0.5625, 1.0294698427060212e-07, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 4.0000, 1.0000, 0.6705, 48.0000, 0.5938, 1.0000, -13.0000, 1.0000, -48.0000, 1.0000, -48.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000, 100.0000, 1.0000, 0.0000, 1.0000, 19.1508, 3.0000, 0.0000, 1.0000, 0.0397, 100.0000, 2.0000, 93.7500, 0.0000, 0.0000, 0.0000, 1.0294698427060212e-07, 0.6136, 1.0000, 1.0000, 1.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 4.0000, 0.0000, 0.0000, 0.0000, 0.3571, 0.4776, 0.0000, 0.0000, 46.0000, 0.0000, 72.0000, 0.0000, 0.5000, 1.0000, 0.0000, 0.8182, 0.5781, 0.9688, 0.0000, 0.8068, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000,
1.0000, 4.0000, 12.0000, 3.0000, 0.5238, 0.0000, 0.0000, 0.0000, 1.0000, 100.0000, 0.0000, 0.5398, 1.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 1.0000, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.7734, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 5.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.3120, 5.0000, 1.0000, 1.0000, 0.0000, 0.0000, 0.0000, 19.0000, 0.0000, 1.0000, 0.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.5469, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 3.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 1.0000, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.6641, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 1.0294698427060212e-07, 1.0000, 35.0000, 0.0000, 0.0000, 5.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.3556, 0.0000, 0.5398, 3.0000, 0.0000, 100.0000, 0.0000, 1.0000, 0.0000, -6.0000, 0.0000, 0.0000, -45.0000, 1.0000, -11.0000, 0.3556, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, -0.0312, 100.0000, 0.0000, 100.0000, 1.0000, 0.0000, 1.0000, 62.7380, 3.0000, 0.0000, 1.0000, 0.1800, 100.0000, 0.0000, 100.0000, 0.0000, 0.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.3556, 1.0294698427060212e-07, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 4.0000, 0.0000, 0.0000, 0.0000, 0.3254, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 42.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.6641, 1.0000, 1.0000, 0.0000, 0.6406, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000,
1.0000, 2.0000, 0.0000, 12.0000, 0.4567, 0.0000, 0.0000, 0.0000, 0.7222, 42.0000, 0.0000, 0.6954, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 1.0000, 1.0000, 0.0000, 20.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.5476, 1.0294698427060212e-07, 0.7076, 1.0000, 1.0000, 0.7808, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.8898, 1.0000, 0.0000, 20.0000, 4.0000, 3.0000, 0.0000, 1.0000, 1.0000, 0.5476, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 3.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.2812, 1.0000, 0.0000, 20.0000, 45.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.5476, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.9589, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 16.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 2.0000, 0.4409, 1.0000, 0.0000, 78.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.5476, 1.0294698427060212e-07, 0.9064, 1.0000, 1.0000, 0.8904, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, -6.0000, 1.0000, 0.0000, -41.0000, 0.0000, 0.3568, -28.0000, 1.0000, 0.0000, 0.3556, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.2100, 100.0000, 0.0000, 100.0000, 1.0000, 0.0000, 0.0000, 91.2812, 3.0000, 0.1406, 1.0000, 0.0794, 100.0000, 0.0000, 100.0000, 0.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.5673, 0.4746, 1.0000, 1.0000, 1.0294698427060212e-07, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 4.0000, 0.0000, 0.0000, 0.0000, 0.4882, 0.2000, 0.0000, 0.0000, 0.0000, 0.0000, 37.0000, 0.0000, 0.0000, 0.1000, 0.0000, 0.4854, 0.4068, 1.0000, 1.0000, 1.0000, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000,
1.0000, 9.0000, 0.0000, 5.0000, 0.3906, 0.0000, 0.0000, 0.0000, 0.7500, 59.0000, 0.0000, 0.5398, 1.0000, 4.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 1.0000, 1.0000, 0.0000, 67.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0294698427060212e-07, 0.6023, 1.0000, 1.0294698427060212e-07, 0.6953, 4.0000, 0.5398, 3.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.8095, 1.0000, 0.0000, 67.0000, 0.0000, 22.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0294698427060212e-07, 0.7969, 1.0000, 0.9844, 0.6719, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.2302, 1.0000, 0.0000, 67.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.5000, 1.0294698427060212e-07, 0.6719, 1.0000, 1.0000, 0.4496, 4.0000, 0.5398, 3.0000, 0.0000, 1.0000, 8.0000, 235.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.3968, 1.0000, 0.0000, 67.0000, 0.0000, 14.0000, 18.0000, 1.0000, 0.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.6875, 0.0000, 0.5398, 3.0000, 0.0000, 58.0000, 0.0000, 1.0000, 0.4297, 12.0000, 0.0000, 0.1562, 48.0000, 1.0000, 0.0000, 0.3556, 0.0000, 1.0000, 4.0000, 0.5398, 3.0000, 0.0000, 0.8254, 100.0000, 0.0000, 100.0000, 1.0000, 5.0000, 1.0000, 71.5635, 5.0000, 0.0000, 1.0000, 1.0000, 100.0000, 1.0000, 100.0000, 0.0000, 0.0000, 0.0000, 1.0294698427060212e-07, 1.0000, 1.0000, 1.0000, 1.0000, 1.0294698427060212e-07, 4.0000, 0.5398, 3.0000, 0.0000, 1.0000, 4.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.7422, 0.7500, 24.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000, 0.5814, 1.0000, 1.0000, 0.0000, 0.3556, 0.0000, 1.0000, 4.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000,
1.0000, 8.0000, 0.0000, 5.0000, 0.4127, 0.0000, 0.0000, 0.0000, 0.6984, 71.0000, 0.0000, 0.6954, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.8268, 1.0000, 0.0000, 50.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.7000, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 3.0000, 1000.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.4252, 1.0000, 0.0000, 50.0000, -42.0000, 22.0000, 0.0000, 1.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.7866, 1.0000, 0.4062, 0.7250, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 2.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.5078, 1.0000, 0.0000, 50.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.5945, 1.0000, 0.7656, 0.7000, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.4961, 1.0000, 0.0000, 50.0000, 81.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.4751, 1.0294698427060212e-07, 0.8933, 1.0000, 0.4766, 0.9000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0250, 12.0000, 0.0000, 0.5814, -9.0000, 1.0000, 0.0000, 0.3556, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, -0.0873, 100.0000, 0.0000, 100.0000, 0.0000, 0.0000, 0.0000, 10.0000, 3.0000, 0.0000, 1.0000, 0.5000, 100.0000, 0.0000, 100.0000, 0.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.3556, 1.0294698427060212e-07, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 4.0000, 0.0000, 0.0000, 1.0000, 0.4379, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.1000, 0.0000, 0.5814, 1.0000, 1.0000, 0.5000, 0.3556, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000,
1.0000, 0.0000, -12.0000, 5.0000, 0.5000, 0.0000, 0.0000, 0.0000, 0.6220, 41.0000, 0.0000, 0.6954, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.9449, 1.0000, 0.0000, 100.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.2877, 1.0294698427060212e-07, 0.7193, 0.9322, 0.1356, 0.5205, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 1.0000, 3.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.2857, 1.0000, 0.0000, 67.0000, 0.0000, 15.0000, 45.0000, 1.0000, 1.0000, 0.1484, 1.0294698427060212e-07, 0.6141, 0.9831, 0.1186, 0.4110, 0.0000, 0.5398, 3.0000, -60.0000, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 1.0294698427060212e-07, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.3556, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 1.0294698427060212e-07, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.3556, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 12.0000, 0.0000, 0.5814, 12.0000, 1.0000, 0.0000, 0.3556, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000, 100.0000, 0.0000, 0.0000, 0.0000, 105.9180, 3.0000, 0.0000, 1.0000, 0.5000, 100.0000, 0.0000, 100.0000, 0.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.4387, 1.0000, 1.0294698427060212e-07, 0.3556, 1.0294698427060212e-07, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 4.0000, 0.0000, 0.0000, 0.0000, 0.6614, 0.7691, 0.0000, 0.0000, -8.0000, 18.0000, 5.0000, 0.0000, 0.0000, 0.1000, 0.0000, 0.5814, 1.0000, 1.0000, 0.5000, 0.3556, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000,
1.0000, 10.0000, -24.0000, 2.0000, 0.3175, 0.0000, 0.0000, 0.0000, 0.4048, 15.0000, 0.0000, 0.5398, 1.0000, 4.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.4346, 4.0000, 1.0000, 1.0000, 0.0000, 42.0000, 0.0000, 0.0000, 28.0000, 1.0000, 0.0000, 0.2812, 1.0294698427060212e-07, 0.8359, 1.0000, 0.7109, 0.6614, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 9.0000, 88.0000, 0.0000, 1.0000, 0.0000, 0.5460, 4.0000, 0.2362, 1.0000, 0.0000, 90.0000, 0.0000, 1.0000, 99.0000, 0.0000, 1.0000, 0.1953, 1.0294698427060212e-07, 0.6641, 1.0000, 0.3828, 0.6719, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 8.0000, 225.0000, 0.0000, 1.0000, 0.0000, 1.0000, 2.0000, 0.2835, 1.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.5703, 1.0294698427060212e-07, 0.7188, 0.8750, 0.3672, 0.6614, 0.0000, 0.2266, 3.0000, 0.0000, 1.0000, 2.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.1460, 5.0000, 0.7937, 1.0000, 0.0000, 93.0000, 66.0000, 22.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0294698427060212e-07, 0.3689, 1.0000, 0.2283, 0.7031, 0.0000, 0.5398, 3.0000, 0.0000, 73.0000, 0.0000, 1.0000, 0.0000, 12.0000, 0.0000, 0.2578, 48.0000, 1.0000, 3.0000, 0.3556, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000, 100.0000, 1.0000, 5.0000, 1.0000, 76.5234, 3.0000, 0.0000, 0.0000, 0.2835, 100.0000, 0.0000, 100.0000, 0.0000, 0.0000, 0.0000, 1.0294698427060212e-07, 0.6875, 1.0000, 1.0000, 0.7422, 1.0294698427060212e-07, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 4.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 22.0000, 0.0000, 91.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.2344, 1.0000, 1.0000, 0.3281, 0.8594, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, -7.0000, 1.0000, 100.0000, -12.0000,
1.0000, 10.0000, 0.0000, 5.0000, 0.4062, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.6954, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 1.0000, 1.0000, 0.0000, 0.0000, 0.0000, 12.0000, 0.0000, 1.0000, 1.0000, 0.4208, 1.0294698427060212e-07, 0.5814, 0.7458, 1.0000, 0.5625, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 2.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.4173, 1.0000, 0.0000, 0.0000, 0.0000, 12.0000, 0.0000, 1.0000, 1.0000, 0.4208, 1.0294698427060212e-07, 0.5814, 0.6610, 1.0000, 0.4688, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 3.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.4488, 1.0000, 0.0000, 0.0000, 0.0000, 12.0000, 0.0000, 1.0000, 1.0000, 0.5938, 1.0294698427060212e-07, 0.5814, 0.7966, 0.8750, 0.3556, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 0.0000, 1000.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.2835, 1.0000, 0.0000, 0.0000, 0.0000, 20.0000, 0.0000, 1.0000, 1.0000, 0.4208, 1.0294698427060212e-07, 0.6959, 0.7627, 1.0000, 0.3556, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 12.0000, 0.0000, 0.5814, 12.0000, 1.0000, 0.0000, 0.3556, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 100.0000, 0.0000, 100.0000, 1.0000, 0.0000, 0.0000, 95.0000, 3.0000, 0.0000, 1.0000, 0.0800, 100.0000, 0.0000, 100.0000, 0.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.3556, 1.0294698427060212e-07, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 4.0000, 0.0000, 0.0000, 0.0000, 0.5197, 0.2000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.1000, 0.0000, 0.5814, 1.0000, 1.0000, 0.5000, 0.3556, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000,
1.0000, 7.0000, 0.0000, 5.0000, 0.5500, 0.0000, 0.0000, 0.0000, 0.7000, 100.0000, 0.0000, 0.5398, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.8016, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.5000, 1.0294698427060212e-07, 0.7344, 1.0000, 1.0294698427060212e-07, 0.6328, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.6457, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.3556, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 1.0000, 1.0000, 39.0000, 0.0000, 0.0000, 19.0000, 0.0000, 1.0000, 0.0000, 0.0000, 1.0294698427060212e-07, 0.6136, 1.0000, 1.0294698427060212e-07, 0.3556, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.4346, 4.0000, 0.3889, 1.0000, 0.0000, 0.0000, 0.0000, 9.0000, 0.0000, 1.0000, 0.0000, 0.0000, 1.0294698427060212e-07, 0.5682, 1.0000, 1.0294698427060212e-07, 0.3556, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 12.0000, 0.0000, 0.5814, 12.0000, 1.0000, 0.0000, 0.3556, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000, 100.0000, 1.0000, 0.0000, 0.0000, 102.6160, 3.0000, 0.0000, 1.0000, 0.3047, 100.0000, 21.0000, 100.0000, 0.0000, 1.0000, 0.0000, 1.0294698427060212e-07, 0.5814, 1.0000, 1.0000, 0.3556, 1.0294698427060212e-07, 0.0000, 0.5398, 3.0000, 0.0000, 1.0000, 4.0000, 0.0000, 0.0000, 0.0000, 0.6905, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.7188, 1.0000, 1.0000, 0.0000, 0.5703, 0.0000, 1.0000, 0.0000, 0.5398, 3.0000, 0.0000, 0.0000, 100.0000, 0.0000,
